,invoice_id,city,product_category,unit_price,quantity,total,type_of_payment,purchase_date,year,month,weekday,time,customer_type,gender,rating
624,598-06-7312,Mandalay,Fashion accessories,91.35,1,95.9175,Cash,2019-02-16,2019,2,5,15:42,Member,Male,6.8
625,135-13-8269,Mandalay,Food and beverages,78.88,2,165.648,Cash,2019-01-26,2019,1,5,16:04,Member,Female,9.1
626,816-57-2053,Yangon,Sports and travel,60.87,2,127.827,Ewallet,2019-03-09,2019,3,5,12:37,Normal,Male,8.7
627,628-90-8624,Mandalay,Health and beauty,82.58,10,867.09,Cash,2019-03-14,2019,3,3,14:41,Member,Male,5.0
628,856-66-2701,Yangon,Home and lifestyle,53.3,3,167.895,Ewallet,2019-01-25,2019,1,4,14:19,Member,Male,7.5
629,308-39-1707,Yangon,Fashion accessories,12.09,1,12.6945,Credit card,2019-01-26,2019,1,5,18:19,Normal,Female,8.2
630,149-61-1929,Yangon,Sports and travel,64.19,10,673.995,Credit card,2019-01-19,2019,1,5,14:08,Normal,Male,6.7
631,655-07-2265,Yangon,Electronic accessories,78.31,3,246.6765,Ewallet,2019-03-05,2019,3,1,16:38,Normal,Male,5.4
632,589-02-8023,Yangon,Food and beverages,83.77,2,175.917,Credit card,2019-01-15,2019,1,1,10:54,Member,Male,7.0
633,420-04-7590,Mandalay,Home and lifestyle,99.7,3,314.055,Ewallet,2019-03-18,2019,3,0,11:29,Normal,Male,4.7
634,182-88-2763,Mandalay,Food and beverages,79.91,3,251.7165,Credit card,2019-03-20,2019,3,2,19:28,Member,Male,5.0
635,188-55-0967,Mandalay,Health and beauty,66.47,10,697.935,Credit card,2019-01-15,2019,1,1,15:01,Member,Male,5.0
636,610-46-4100,Yangon,Health and beauty,28.95,7,212.7825,Credit card,2019-03-03,2019,3,6,20:31,Normal,Male,6.0
637,318-81-2368,Naypyitaw,Electronic accessories,46.2,1,48.51,Cash,2019-03-19,2019,3,1,12:16,Normal,Female,6.3
638,364-33-8584,Mandalay,Food and beverages,17.63,5,92.5575,Cash,2019-03-08,2019,3,4,15:27,Member,Female,8.5
639,665-63-9737,Mandalay,Fashion accessories,52.42,3,165.123,Ewallet,2019-02-27,2019,2,2,17:36,Normal,Male,7.5
640,695-09-5146,Mandalay,Food and beverages,98.79,3,311.1885,Ewallet,2019-02-23,2019,2,5,20:00,Member,Female,6.4
641,155-45-3814,Naypyitaw,Electronic accessories,88.55,8,743.82,Ewallet,2019-03-19,2019,3,1,15:29,Member,Female,4.7
642,794-32-2436,Mandalay,Electronic accessories,55.67,2,116.907,Ewallet,2019-03-27,2019,3,2,15:08,Member,Male,6.0
643,131-15-8856,Naypyitaw,Food and beverages,72.52,8,609.168,Credit card,2019-03-30,2019,3,5,19:26,Member,Female,4.0
644,273-84-2164,Naypyitaw,Electronic accessories,12.05,5,63.2625,Ewallet,2019-02-16,2019,2,5,15:53,Member,Male,5.5
645,706-36-6154,Yangon,Home and lifestyle,19.36,9,182.952,Ewallet,2019-01-18,2019,1,4,18:43,Member,Male,8.7
646,778-89-7974,Naypyitaw,Health and beauty,70.21,6,442.323,Cash,2019-03-30,2019,3,5,14:58,Normal,Male,7.4
647,574-31-8277,Mandalay,Fashion accessories,33.63,1,35.3115,Cash,2019-03-20,2019,3,2,19:55,Member,Male,5.6
648,859-71-0933,Naypyitaw,Sports and travel,15.49,2,32.529,Cash,2019-01-16,2019,1,2,15:10,Member,Female,6.3
649,740-11-5257,Naypyitaw,Electronic accessories,24.74,10,259.77,Cash,2019-02-24,2019,2,6,16:44,Normal,Male,7.1
650,369-82-2676,Mandalay,Electronic accessories,75.66,5,397.215,Ewallet,2019-01-15,2019,1,1,18:22,Normal,Male,7.8
651,563-47-4072,Mandalay,Health and beauty,55.81,6,351.603,Cash,2019-01-22,2019,1,1,11:52,Normal,Female,9.9
652,742-04-5161,Yangon,Home and lifestyle,72.78,10,764.19,Cash,2019-02-03,2019,2,6,17:24,Member,Male,7.3
653,149-15-7606,Mandalay,Sports and travel,37.32,9,352.674,Ewallet,2019-03-06,2019,3,2,15:31,Member,Male,5.1
654,133-77-3154,Mandalay,Fashion accessories,60.18,4,252.756,Credit card,2019-02-16,2019,2,5,18:04,Member,Male,9.4
655,169-52-4504,Yangon,Electronic accessories,15.69,3,49.4235,Credit card,2019-03-14,2019,3,3,14:13,Normal,Female,5.8
656,250-81-7186,Naypyitaw,Electronic accessories,99.69,1,104.6745,Credit card,2019-02-27,2019,2,2,10:23,Normal,Female,8.0
657,562-12-5430,Yangon,Fashion accessories,88.15,3,277.6725,Ewallet,2019-01-18,2019,1,4,10:11,Member,Female,7.9
658,816-72-8853,Yangon,Sports and travel,27.93,5,146.6325,Cash,2019-01-29,2019,1,1,15:48,Member,Female,5.9
659,491-38-3499,Yangon,Fashion accessories,55.45,1,58.2225,Credit card,2019-02-26,2019,2,1,17:46,Member,Male,4.9
660,322-02-2271,Mandalay,Sports and travel,42.97,3,135.3555,Cash,2019-02-03,2019,2,6,11:46,Normal,Female,9.3
661,842-29-4695,Naypyitaw,Sports and travel,17.14,7,125.979,Credit card,2019-01-16,2019,1,2,12:07,Member,Male,7.9
662,725-67-2480,Mandalay,Fashion accessories,58.75,6,370.125,Credit card,2019-03-24,2019,3,6,18:14,Member,Female,5.9
663,641-51-2661,Naypyitaw,Food and beverages,87.1,10,914.55,Credit card,2019-02-12,2019,2,1,14:45,Member,Female,9.9
664,714-02-3114,Naypyitaw,Sports and travel,98.8,2,207.48,Cash,2019-02-21,2019,2,3,11:39,Normal,Female,7.7
665,518-17-2983,Yangon,Fashion accessories,48.63,4,204.246,Ewallet,2019-02-04,2019,2,0,15:44,Normal,Female,7.6
666,779-42-2410,Mandalay,Food and beverages,57.74,3,181.881,Ewallet,2019-02-20,2019,2,2,13:06,Member,Male,7.7
667,190-14-3147,Mandalay,Health and beauty,17.97,4,75.474,Ewallet,2019-02-23,2019,2,5,20:43,Normal,Female,6.4
668,408-66-6712,Naypyitaw,Health and beauty,47.71,6,300.573,Ewallet,2019-02-16,2019,2,5,14:19,Member,Female,4.4
669,679-22-6530,Mandalay,Sports and travel,40.62,2,85.302,Credit card,2019-01-17,2019,1,3,10:01,Normal,Female,4.1
670,588-47-8641,Yangon,Fashion accessories,56.04,10,588.42,Ewallet,2019-01-14,2019,1,0,19:30,Member,Male,4.4
671,642-61-4706,Mandalay,Food and beverages,93.4,2,196.14,Cash,2019-03-30,2019,3,5,16:34,Member,Male,5.5
672,576-31-4774,Mandalay,Health and beauty,73.41,3,231.2415,Ewallet,2019-03-02,2019,3,5,13:10,Normal,Female,4.0
673,556-41-6224,Naypyitaw,Health and beauty,33.64,8,282.576,Credit card,2019-02-15,2019,2,4,17:10,Normal,Male,9.3
674,811-03-8790,Yangon,Electronic accessories,45.48,10,477.54,Credit card,2019-03-01,2019,3,4,10:22,Normal,Female,4.8
675,242-11-3142,Mandalay,Fashion accessories,83.77,2,175.917,Cash,2019-02-24,2019,2,6,19:57,Member,Male,4.6
676,752-23-3760,Mandalay,Sports and travel,64.08,7,470.988,Credit card,2019-02-19,2019,2,1,19:29,Member,Female,7.3
677,274-05-5470,Yangon,Food and beverages,73.47,4,308.574,Cash,2019-02-23,2019,2,5,18:30,Member,Female,6.0
678,648-94-3045,Naypyitaw,Health and beauty,58.95,10,618.975,Ewallet,2019-02-07,2019,2,3,14:27,Normal,Male,8.1
679,130-67-4723,Yangon,Food and beverages,48.5,6,305.55,Ewallet,2019-01-11,2019,1,4,13:57,Member,Male,9.4
680,528-87-5606,Mandalay,Electronic accessories,39.48,1,41.454,Cash,2019-02-12,2019,2,1,19:43,Member,Female,6.5
681,320-85-2052,Mandalay,Sports and travel,34.81,1,36.5505,Credit card,2019-01-14,2019,1,0,10:11,Normal,Female,7.0
682,370-96-0655,Naypyitaw,Fashion accessories,49.32,6,310.716,Ewallet,2019-01-09,2019,1,2,13:46,Normal,Female,7.1
683,105-10-6182,Yangon,Fashion accessories,21.48,2,45.108,Ewallet,2019-02-27,2019,2,2,12:22,Member,Male,6.6
684,510-79-0415,Mandalay,Sports and travel,23.08,6,145.404,Ewallet,2019-01-24,2019,1,3,19:20,Member,Female,4.9
685,241-96-5076,Mandalay,Home and lifestyle,49.1,2,103.11,Credit card,2019-01-08,2019,1,1,12:58,Member,Female,6.4
686,767-97-4650,Mandalay,Sports and travel,64.83,2,136.143,Credit card,2019-01-08,2019,1,1,11:59,Member,Female,8.0
687,648-83-1321,Yangon,Home and lifestyle,63.56,10,667.38,Cash,2019-01-16,2019,1,2,17:59,Member,Male,4.3
688,173-57-2300,Naypyitaw,Sports and travel,72.88,2,153.048,Cash,2019-03-13,2019,3,2,12:51,Member,Male,6.1
689,305-03-2383,Yangon,Food and beverages,67.1,3,211.365,Cash,2019-02-15,2019,2,4,10:36,Normal,Female,7.5
690,394-55-6384,Naypyitaw,Sports and travel,70.19,9,663.2955,Cash,2019-01-25,2019,1,4,13:38,Member,Female,6.7
691,266-20-6657,Naypyitaw,Food and beverages,55.04,7,404.544,Ewallet,2019-03-12,2019,3,1,19:39,Member,Male,5.2
692,689-05-1884,Yangon,Health and beauty,48.63,10,510.615,Cash,2019-03-04,2019,3,0,12:44,Member,Male,8.8
693,196-01-2849,Naypyitaw,Fashion accessories,73.38,7,539.343,Cash,2019-02-10,2019,2,6,13:56,Member,Female,9.5
694,372-62-5264,Naypyitaw,Food and beverages,52.6,9,497.07,Cash,2019-01-16,2019,1,2,14:42,Normal,Female,7.6
695,800-09-8606,Yangon,Home and lifestyle,87.37,5,458.6925,Cash,2019-01-29,2019,1,1,19:45,Member,Female,6.6
696,182-52-7000,Yangon,Sports and travel,27.04,4,113.568,Ewallet,2019-01-01,2019,1,1,20:26,Member,Female,6.9
697,826-58-8051,Mandalay,Home and lifestyle,62.19,4,261.198,Ewallet,2019-01-06,2019,1,6,19:46,Normal,Male,4.3
698,868-06-0466,Yangon,Electronic accessories,69.58,9,657.531,Credit card,2019-02-19,2019,2,1,19:38,Member,Male,7.8
699,751-41-9720,Naypyitaw,Home and lifestyle,97.5,10,1023.75,Ewallet,2019-01-12,2019,1,5,16:18,Normal,Male,8.0
700,626-43-7888,Naypyitaw,Fashion accessories,60.41,8,507.444,Ewallet,2019-02-07,2019,2,3,12:23,Normal,Female,9.6
701,176-64-7711,Mandalay,Food and beverages,32.32,3,101.808,Credit card,2019-03-27,2019,3,2,19:11,Normal,Male,4.3
702,191-29-0321,Mandalay,Fashion accessories,19.77,10,207.585,Credit card,2019-02-27,2019,2,2,18:57,Member,Female,5.0
703,729-06-2010,Mandalay,Health and beauty,80.47,9,760.4415,Cash,2019-01-06,2019,1,6,11:18,Member,Male,9.2
704,640-48-5028,Mandalay,Home and lifestyle,88.39,9,835.2855,Cash,2019-03-02,2019,3,5,12:40,Member,Female,6.3
705,186-79-9562,Mandalay,Health and beauty,71.77,7,527.5095,Cash,2019-03-29,2019,3,4,14:06,Normal,Male,8.9
706,834-45-5519,Mandalay,Electronic accessories,43.0,4,180.6,Ewallet,2019-01-31,2019,1,3,20:48,Normal,Female,7.6
707,162-65-8559,Naypyitaw,Food and beverages,68.98,1,72.429,Cash,2019-01-21,2019,1,0,20:13,Member,Male,4.8
708,760-27-5490,Naypyitaw,Fashion accessories,15.62,8,131.208,Ewallet,2019-01-20,2019,1,6,20:37,Normal,Male,9.1
709,445-30-9252,Yangon,Sports and travel,25.7,3,80.955,Ewallet,2019-01-17,2019,1,3,17:59,Normal,Male,6.1
710,786-94-2700,Yangon,Food and beverages,80.62,6,507.906,Cash,2019-02-28,2019,2,3,20:18,Member,Male,9.1
711,728-88-7867,Naypyitaw,Home and lifestyle,75.53,4,317.226,Ewallet,2019-03-19,2019,3,1,15:52,Member,Female,8.3
712,183-21-3799,Naypyitaw,Electronic accessories,77.63,9,733.6035,Ewallet,2019-02-19,2019,2,1,15:14,Normal,Female,7.2
713,268-20-3585,Naypyitaw,Health and beauty,13.85,9,130.8825,Ewallet,2019-02-04,2019,2,0,12:50,Normal,Female,6.0
714,735-32-9839,Naypyitaw,Fashion accessories,98.7,8,829.08,Ewallet,2019-01-31,2019,1,3,10:36,Member,Male,8.5
715,258-92-7466,Yangon,Health and beauty,35.68,5,187.32,Credit card,2019-02-06,2019,2,2,18:33,Normal,Female,6.6
716,857-16-3520,Yangon,Fashion accessories,71.46,7,525.231,Ewallet,2019-03-28,2019,3,3,16:06,Member,Female,4.5
717,482-17-1179,Yangon,Electronic accessories,11.94,3,37.611,Credit card,2019-01-19,2019,1,5,12:47,Member,Male,8.1
718,788-21-5741,Yangon,Fashion accessories,45.38,3,142.947,Credit card,2019-02-17,2019,2,6,13:34,Normal,Male,7.2
719,821-14-9046,Mandalay,Fashion accessories,17.48,6,110.124,Credit card,2019-01-18,2019,1,4,15:04,Member,Female,6.1
720,418-05-0656,Mandalay,Fashion accessories,25.56,7,187.866,Cash,2019-02-02,2019,2,5,20:42,Normal,Female,7.1
721,678-79-0726,Naypyitaw,Sports and travel,90.63,9,856.4535,Cash,2019-01-18,2019,1,4,15:28,Member,Female,5.1
722,776-68-1096,Mandalay,Home and lifestyle,44.12,3,138.978,Credit card,2019-03-18,2019,3,0,13:45,Normal,Male,7.9
723,592-46-1692,Naypyitaw,Food and beverages,36.77,7,270.2595,Cash,2019-01-11,2019,1,4,20:10,Member,Female,7.4
724,434-35-9162,Mandalay,Food and beverages,23.34,4,98.028,Ewallet,2019-02-04,2019,2,0,18:53,Member,Male,7.4
725,149-14-0304,Naypyitaw,Health and beauty,28.5,8,239.4,Cash,2019-02-06,2019,2,2,14:24,Member,Female,6.6
726,442-44-6497,Naypyitaw,Home and lifestyle,55.57,3,175.0455,Credit card,2019-01-08,2019,1,1,11:42,Member,Male,5.9
727,174-64-0215,Mandalay,Sports and travel,69.74,10,732.27,Credit card,2019-03-05,2019,3,1,17:49,Normal,Male,8.9
728,210-74-9613,Naypyitaw,Fashion accessories,97.26,4,408.492,Ewallet,2019-03-16,2019,3,5,15:33,Normal,Male,6.8
729,299-29-0180,Mandalay,Home and lifestyle,52.18,7,383.523,Cash,2019-03-09,2019,3,5,10:54,Member,Female,9.3
730,247-11-2470,Yangon,Fashion accessories,22.32,4,93.744,Credit card,2019-03-01,2019,3,4,16:23,Member,Female,4.4
731,635-28-5728,Yangon,Health and beauty,56.0,3,176.4,Ewallet,2019-02-28,2019,2,3,19:33,Normal,Male,4.8
732,756-49-0168,Yangon,Fashion accessories,19.7,1,20.685,Ewallet,2019-02-08,2019,2,4,11:39,Member,Male,9.5
733,438-23-1242,Mandalay,Electronic accessories,75.88,7,557.718,Ewallet,2019-01-24,2019,1,3,10:38,Normal,Male,8.9
734,238-45-6950,Mandalay,Food and beverages,53.72,1,56.406,Ewallet,2019-03-01,2019,3,4,20:03,Member,Male,6.4
735,607-65-2441,Naypyitaw,Health and beauty,81.95,10,860.475,Credit card,2019-03-10,2019,3,6,12:39,Member,Male,6.0
736,386-27-7606,Naypyitaw,Home and lifestyle,81.2,7,596.82,Credit card,2019-03-23,2019,3,5,15:59,Member,Female,8.1
737,137-63-5492,Naypyitaw,Electronic accessories,58.76,10,616.98,Ewallet,2019-01-29,2019,1,1,14:26,Normal,Male,9.0
738,197-77-7132,Mandalay,Electronic accessories,91.56,8,769.104,Ewallet,2019-01-12,2019,1,5,18:22,Member,Male,6.0
739,805-86-0265,Yangon,Home and lifestyle,93.96,9,887.922,Cash,2019-03-20,2019,3,2,11:32,Normal,Male,9.8
740,733-29-1227,Naypyitaw,Home and lifestyle,55.61,7,408.7335,Cash,2019-03-23,2019,3,5,12:41,Normal,Male,8.5
741,451-73-2711,Naypyitaw,Food and beverages,84.83,1,89.0715,Ewallet,2019-01-14,2019,1,0,15:20,Normal,Male,8.8
742,373-14-0504,Yangon,Sports and travel,71.63,2,150.423,Ewallet,2019-02-12,2019,2,1,14:33,Member,Female,8.8
743,546-80-2899,Yangon,Home and lifestyle,37.69,2,79.149,Ewallet,2019-02-20,2019,2,2,15:29,Member,Male,9.5
744,345-68-9016,Naypyitaw,Sports and travel,31.67,8,266.028,Credit card,2019-01-02,2019,1,2,16:19,Member,Female,5.6
745,390-17-5806,Naypyitaw,Food and beverages,38.42,1,40.341,Cash,2019-02-02,2019,2,5,16:33,Member,Female,8.6
746,457-13-1708,Mandalay,Fashion accessories,65.23,10,684.915,Credit card,2019-01-08,2019,1,1,19:07,Member,Male,5.2
747,664-14-2882,Naypyitaw,Home and lifestyle,10.53,5,55.2825,Credit card,2019-01-30,2019,1,2,14:43,Member,Female,5.8
748,487-79-6868,Mandalay,Home and lifestyle,12.29,9,116.1405,Credit card,2019-03-26,2019,3,1,19:28,Member,Female,8.0
749,314-23-4520,Naypyitaw,Health and beauty,81.23,7,597.0405,Cash,2019-01-15,2019,1,1,20:44,Member,Male,9.0
750,210-30-7976,Mandalay,Fashion accessories,22.32,4,93.744,Ewallet,2019-03-14,2019,3,3,11:16,Member,Female,4.1
751,585-86-8361,Yangon,Food and beverages,27.28,5,143.22,Credit card,2019-02-03,2019,2,6,10:31,Normal,Female,8.6
752,807-14-7833,Yangon,Electronic accessories,17.42,10,182.91,Ewallet,2019-02-22,2019,2,4,12:30,Member,Female,7.0
753,775-72-1988,Mandalay,Home and lifestyle,73.28,5,384.72,Ewallet,2019-01-24,2019,1,3,15:05,Normal,Male,8.4
754,288-38-3758,Naypyitaw,Fashion accessories,84.87,3,267.3405,Ewallet,2019-01-25,2019,1,4,18:30,Member,Female,7.4
755,652-43-6591,Yangon,Fashion accessories,97.29,8,817.236,Credit card,2019-03-09,2019,3,5,13:18,Normal,Female,6.2
756,785-96-0615,Mandalay,Electronic accessories,35.74,8,300.216,Ewallet,2019-02-17,2019,2,6,15:28,Member,Female,4.9
757,406-46-7107,Yangon,Home and lifestyle,96.52,6,608.076,Cash,2019-01-11,2019,1,4,11:52,Normal,Female,4.5
758,250-17-5703,Yangon,Food and beverages,18.85,10,197.925,Ewallet,2019-02-27,2019,2,2,18:24,Member,Male,5.6
759,156-95-3964,Yangon,Food and beverages,55.39,4,232.638,Ewallet,2019-03-25,2019,3,0,15:19,Normal,Female,8.0
760,842-40-8179,Mandalay,Food and beverages,77.2,10,810.6,Credit card,2019-02-11,2019,2,0,10:38,Member,Female,5.6
761,525-09-8450,Mandalay,Electronic accessories,72.13,10,757.365,Credit card,2019-01-31,2019,1,3,15:12,Normal,Male,4.2
762,410-67-1709,Yangon,Fashion accessories,63.88,8,536.592,Ewallet,2019-01-20,2019,1,6,17:48,Member,Female,9.9
763,587-73-4862,Yangon,Health and beauty,10.69,5,56.1225,Ewallet,2019-03-26,2019,3,1,11:07,Member,Female,7.6
764,787-87-2010,Yangon,Health and beauty,55.5,4,233.1,Credit card,2019-01-20,2019,1,6,15:48,Member,Male,6.6
765,593-14-4239,Mandalay,Home and lifestyle,95.46,8,801.864,Ewallet,2019-03-05,2019,3,1,19:40,Normal,Female,4.7
766,801-88-0346,Naypyitaw,Fashion accessories,76.06,3,239.589,Credit card,2019-01-05,2019,1,5,20:30,Normal,Female,9.8
767,388-76-2555,Mandalay,Sports and travel,13.69,6,86.247,Cash,2019-02-13,2019,2,2,13:59,Normal,Male,6.3
768,711-31-1234,Mandalay,Electronic accessories,95.64,4,401.688,Cash,2019-03-16,2019,3,5,18:51,Normal,Female,7.9
769,886-54-6089,Yangon,Home and lifestyle,11.43,6,72.009,Cash,2019-01-15,2019,1,1,17:24,Normal,Female,7.7
770,707-32-7409,Mandalay,Sports and travel,95.54,4,401.268,Ewallet,2019-02-26,2019,2,1,11:58,Member,Female,4.5
771,759-98-4285,Naypyitaw,Health and beauty,85.87,7,631.1445,Credit card,2019-02-27,2019,2,2,19:01,Member,Female,8.0
772,201-63-8275,Naypyitaw,Sports and travel,67.99,7,499.7265,Ewallet,2019-02-17,2019,2,6,16:50,Member,Female,5.7
773,471-06-8611,Naypyitaw,Food and beverages,52.42,1,55.041,Credit card,2019-02-06,2019,2,2,10:22,Normal,Female,6.3
774,200-16-5952,Naypyitaw,Food and beverages,65.65,2,137.865,Cash,2019-01-17,2019,1,3,16:46,Member,Male,6.0
775,120-54-2248,Mandalay,Food and beverages,28.86,5,151.515,Credit card,2019-01-22,2019,1,1,18:08,Normal,Female,8.0
776,102-77-2261,Naypyitaw,Health and beauty,65.31,7,480.0285,Credit card,2019-03-05,2019,3,1,18:02,Member,Male,4.2
777,875-31-8302,Mandalay,Sports and travel,93.38,1,98.049,Cash,2019-01-03,2019,1,3,13:07,Normal,Male,9.6
778,102-06-2002,Naypyitaw,Sports and travel,25.25,5,132.5625,Cash,2019-03-20,2019,3,2,17:52,Member,Male,6.1
779,457-94-0464,Mandalay,Electronic accessories,87.87,9,830.3715,Ewallet,2019-01-31,2019,1,3,20:32,Member,Male,5.6
780,629-42-4133,Naypyitaw,Health and beauty,21.8,8,183.12,Cash,2019-02-19,2019,2,1,19:24,Normal,Male,8.3
781,534-53-3526,Yangon,Sports and travel,94.76,4,397.992,Ewallet,2019-02-11,2019,2,0,16:06,Normal,Female,7.8
782,307-04-2070,Yangon,Fashion accessories,30.62,1,32.151,Credit card,2019-02-05,2019,2,1,14:14,Member,Female,4.1
783,468-99-7231,Naypyitaw,Home and lifestyle,44.01,8,369.684,Cash,2019-03-03,2019,3,6,17:36,Normal,Female,8.8
784,516-77-6464,Naypyitaw,Health and beauty,10.16,5,53.34,Ewallet,2019-02-24,2019,2,6,13:08,Member,Female,4.1
785,404-91-5964,Yangon,Electronic accessories,74.58,7,548.163,Credit card,2019-02-04,2019,2,0,16:09,Normal,Male,9.0
786,886-77-9084,Naypyitaw,Electronic accessories,71.89,8,603.876,Ewallet,2019-02-19,2019,2,1,11:33,Normal,Male,5.5
787,790-38-4466,Naypyitaw,Health and beauty,10.99,5,57.6975,Credit card,2019-01-23,2019,1,2,10:18,Normal,Female,9.3
788,704-10-4056,Naypyitaw,Health and beauty,60.47,3,190.4805,Credit card,2019-01-14,2019,1,0,10:55,Member,Male,5.6
789,497-37-6538,Yangon,Sports and travel,58.91,7,432.9885,Ewallet,2019-01-17,2019,1,3,15:15,Normal,Male,9.7
790,651-96-5970,Yangon,Fashion accessories,46.41,1,48.7305,Credit card,2019-03-03,2019,3,6,20:06,Normal,Male,4.0
791,400-80-4065,Naypyitaw,Health and beauty,68.55,4,287.91,Credit card,2019-02-15,2019,2,4,20:21,Member,Male,9.2
792,744-16-7898,Mandalay,Home and lifestyle,97.37,10,1022.385,Credit card,2019-01-15,2019,1,1,13:48,Normal,Female,4.9
793,263-12-5321,Yangon,Electronic accessories,92.6,7,680.61,Credit card,2019-02-27,2019,2,2,12:52,Member,Male,9.3
794,702-72-0487,Yangon,Electronic accessories,46.61,2,97.881,Credit card,2019-02-26,2019,2,1,12:28,Normal,Female,6.6
795,605-83-1050,Mandalay,Fashion accessories,27.18,2,57.078,Ewallet,2019-03-15,2019,3,4,16:26,Normal,Male,4.3
796,443-60-9639,Naypyitaw,Home and lifestyle,60.87,1,63.9135,Cash,2019-01-24,2019,1,3,13:24,Member,Female,5.5
797,864-24-7918,Yangon,Sports and travel,24.49,10,257.145,Cash,2019-02-22,2019,2,4,15:15,Member,Female,8.1
798,359-94-5395,Mandalay,Health and beauty,92.78,1,97.419,Credit card,2019-03-15,2019,3,4,10:50,Normal,Male,9.8
799,401-09-4232,Naypyitaw,Home and lifestyle,86.69,5,455.1225,Ewallet,2019-02-11,2019,2,0,18:38,Member,Male,9.4
800,751-15-6198,Mandalay,Sports and travel,23.01,6,144.963,Ewallet,2019-01-12,2019,1,5,16:45,Normal,Male,7.9
801,324-41-6833,Naypyitaw,Electronic accessories,30.2,8,253.68,Ewallet,2019-03-03,2019,3,6,19:30,Member,Female,5.1
802,474-33-8305,Naypyitaw,Fashion accessories,67.39,7,495.3165,Ewallet,2019-03-23,2019,3,5,13:23,Member,Male,6.9
803,759-29-9521,Yangon,Fashion accessories,48.96,9,462.672,Cash,2019-03-04,2019,3,0,11:27,Member,Female,8.0
804,831-81-6575,Mandalay,Electronic accessories,75.59,9,714.3255,Cash,2019-02-23,2019,2,5,11:12,Member,Female,8.0
805,220-68-6701,Yangon,Home and lifestyle,77.47,4,325.374,Cash,2019-03-17,2019,3,6,16:36,Normal,Female,4.2
806,618-34-8551,Yangon,Sports and travel,93.18,2,195.678,Credit card,2019-01-16,2019,1,2,18:41,Normal,Female,8.5
807,257-60-7754,Yangon,Electronic accessories,50.23,4,210.966,Cash,2019-01-08,2019,1,1,17:12,Normal,Female,9.0
808,559-61-5987,Mandalay,Health and beauty,17.75,1,18.6375,Cash,2019-01-14,2019,1,0,10:38,Normal,Female,8.6
809,189-55-2313,Naypyitaw,Fashion accessories,62.18,10,652.89,Ewallet,2019-01-31,2019,1,3,10:33,Normal,Female,6.0
810,565-91-4567,Mandalay,Health and beauty,10.75,8,90.3,Ewallet,2019-03-15,2019,3,4,14:38,Normal,Male,6.2
811,380-60-5336,Yangon,Electronic accessories,40.26,10,422.73,Credit card,2019-02-24,2019,2,6,18:06,Normal,Female,5.0
812,815-04-6282,Naypyitaw,Sports and travel,64.97,5,341.0925,Credit card,2019-02-08,2019,2,4,12:52,Member,Female,6.5
813,674-56-6360,Yangon,Electronic accessories,95.15,1,99.9075,Cash,2019-03-22,2019,3,4,14:00,Normal,Male,6.0
814,778-34-2523,Yangon,Electronic accessories,48.62,8,408.408,Cash,2019-01-24,2019,1,3,10:57,Member,Female,5.0
815,499-27-7781,Mandalay,Food and beverages,53.21,8,446.964,Ewallet,2019-03-14,2019,3,3,16:45,Normal,Female,5.0
816,477-59-2456,Naypyitaw,Fashion accessories,45.44,7,333.984,Cash,2019-01-23,2019,1,2,11:15,Normal,Female,9.2
817,832-51-6761,Yangon,Food and beverages,33.88,8,284.592,Ewallet,2019-01-19,2019,1,5,20:29,Normal,Male,9.6
818,869-11-3082,Mandalay,Health and beauty,96.16,4,403.872,Credit card,2019-01-27,2019,1,6,20:03,Member,Male,8.4
819,190-59-3964,Mandalay,Food and beverages,47.16,5,247.59,Credit card,2019-02-03,2019,2,6,14:35,Member,Male,6.0
820,366-43-6862,Mandalay,Electronic accessories,52.89,4,222.138,Ewallet,2019-03-25,2019,3,0,16:32,Normal,Male,6.7
821,186-43-8965,Yangon,Home and lifestyle,47.68,2,100.128,Credit card,2019-02-24,2019,2,6,10:10,Member,Female,4.1
822,784-21-9238,Naypyitaw,Sports and travel,10.17,1,10.6785,Cash,2019-02-07,2019,2,3,14:15,Member,Male,5.9
823,276-75-6884,Yangon,Health and beauty,68.71,3,216.4365,Cash,2019-03-04,2019,3,0,10:05,Normal,Female,8.7
824,109-86-4363,Mandalay,Sports and travel,60.08,7,441.588,Credit card,2019-02-14,2019,2,3,11:36,Member,Female,4.5
825,569-76-2760,Yangon,Sports and travel,22.01,4,92.442,Credit card,2019-01-29,2019,1,1,18:15,Member,Female,6.6
826,222-42-0244,Mandalay,Health and beauty,72.11,9,681.4395,Credit card,2019-01-28,2019,1,0,13:53,Member,Female,7.7
827,760-53-9233,Yangon,Fashion accessories,41.28,3,130.032,Credit card,2019-03-26,2019,3,1,18:37,Member,Male,8.5
828,538-22-0304,Naypyitaw,Electronic accessories,64.95,10,681.975,Cash,2019-03-24,2019,3,6,18:27,Normal,Male,5.2
829,416-17-9926,Yangon,Electronic accessories,74.22,10,779.31,Credit card,2019-01-01,2019,1,1,14:42,Member,Female,4.3
830,237-44-6163,Yangon,Electronic accessories,10.56,8,88.704,Cash,2019-01-24,2019,1,3,17:43,Normal,Male,7.6
831,636-17-0325,Mandalay,Health and beauty,62.57,4,262.794,Cash,2019-02-25,2019,2,0,18:37,Normal,Male,9.5
832,343-75-9322,Mandalay,Sports and travel,11.85,8,99.54,Cash,2019-01-09,2019,1,2,16:34,Member,Female,4.1
